名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
周园路秀浦路,交通设施,公交站,121.58795,31.130352,上海市,上海市,浦东新区,121.58375247487383,31.132617975515185,Transport
公厕,生活服务,公厕,121.586735,31.129139,上海市,上海市,浦东新区,121.58253667946404,31.131405073062236,Toilet
秀浦路恒和中路,交通设施,公交站,121.582716,31.128831,上海市,上海市,浦东新区,121.5785142019532,31.131094906722343,Transport
三角地,交通设施,公交站,121.572245,31.137323,上海市,上海市,浦东新区,121.56802948939416,31.13957280382648,Transport
秀沿路康沈路,交通设施,公交站,121.574435,31.134901,上海市,上海市,浦东新区,121.57022287129246,31.13715450465039,Transport
康沈路秀沿路,交通设施,公交站,121.572206,31.137444,上海市,上海市,浦东新区,121.56799042055574,31.13969369412212,Transport
一王庙道观-公厕,生活服务,公厕,121.572804,31.137594,上海市,上海市,浦东新区,121.56858930211442,31.13984428961961,Toilet
公厕,生活服务,公厕,121.572365,31.134725,上海市,上海市,浦东新区,121.56814988450614,31.13697634106445,Toilet
恒和中路秀沿路,交通设施,公交站,121.578777,31.134115,上海市,上海市,浦东新区,121.5745705273227,31.136373044856963,Transport
秀沿路恒和中路,交通设施,公交站,121.577197,31.135039,上海市,上海市,浦东新区,121.57298852752064,31.137295146218083,Transport
康沈路秀沿路,交通设施,公交站,121.572005,31.137846,上海市,上海市,浦东新区,121.56778908286618,31.140095246997355,Transport
康沈路秀康路,交通设施,公交站,121.570677,31.140588,上海市,上海市,浦东新区,121.56645879394536,31.14283420464753,Transport
公厕,生活服务,公厕,121.571325,31.138521,上海市,上海市,浦东新区,121.56710798203508,31.14076908991053,Toilet
公厕,生活服务,公厕,121.573758,31.138049,上海市,上海市,浦东新区,121.56954465353654,31.14030009084554,Toilet
周康小区社区卫生运营服务站,医疗保健,综合医院,121.571209,31.139053,上海市,上海市,浦东新区,121.56699175751174,31.14130066656566,Medical_Service
康达路康佳路,交通设施,公交站,121.594011,31.127785,上海市,上海市,浦东新区,121.58981702210468,31.130054171856205,Transport
川周公路康达路,交通设施,公交站,121.591702,31.128415,上海市,上海市,浦东新区,121.58750692090469,31.13068333832293,Transport
公厕,生活服务,公厕,121.594529,31.127134,上海市,上海市,浦东新区,121.59033527387872,31.129403603508784,Toilet
康佳路康达路,交通设施,公交站,121.595049,31.127602,上海市,上海市,浦东新区,121.59085542058588,31.12987141416465,Transport
康弘路康佳路,交通设施,公交站,121.597805,31.126861,上海市,上海市,浦东新区,121.5936122356248,31.12913096359325,Transport
康桥社区卫生中心,医疗保健,综合医院,121.598215,31.125272,上海市,上海市,浦东新区,121.59402244604595,31.12754282294675,Medical_Service
康桥镇社区卫生中心-预防接种门诊,医疗保健,诊所,121.598483,31.125152,上海市,上海市,浦东新区,121.59429050340522,31.12742287981725,Medical_Service
秀浦路罗山南路,交通设施,公交站,121.599451,31.129523,上海市,上海市,浦东新区,121.5952582851526,31.13179144240221,Transport
川周公路罗山南路,交通设施,公交站,121.597518,31.131095,上海市,上海市,浦东新区,121.59332482624,31.133362663004743,Transport
川周公路罗山南路,交通设施,公交站,121.59774,31.131182,上海市,上海市,浦东新区,121.59354686639912,31.13344961574989,Transport
秀浦路周园路,交通设施,公交站,121.589921,31.129855,上海市,上海市,浦东新区,121.58572480693982,31.132122013158757,Transport
秀浦路康达路,交通设施,公交站,121.594405,31.129924,上海市,上海市,浦东新区,121.59021099790868,31.132192069028186,Transport
罗桥路秀沿路,交通设施,公交站,121.600297,31.136524,上海市,上海市,浦东新区,121.59610379424647,31.138788571154272,Transport
秀沿路地铁站,交通设施,公交站,121.601364,31.13738,上海市,上海市,浦东新区,121.597170781385,31.139643959879358,Transport
秀沿路地铁站,交通设施,公交站,121.601273,31.137385,上海市,上海市,浦东新区,121.59707977824412,31.13964897193979,Transport
秀沿路环桥路,交通设施,公交站,121.604978,31.137493,上海市,上海市,浦东新区,121.60078455369997,31.13975602470962,Transport
公厕,生活服务,公厕,121.609411,31.138312,上海市,上海市,浦东新区,121.60521636383086,31.14057275696973,Toilet
无障碍公厕,生活服务,公厕,121.609386,31.13827,上海市,上海市,浦东新区,121.60519137620769,31.14053079214036,Toilet
公厕,生活服务,公厕,121.607156,31.13807,上海市,上海市,浦东新区,121.60296207068558,31.14033191901263,Toilet
环桥路康人路,交通设施,公交站,121.602554,31.142002,上海市,上海市,浦东新区,121.59836039891016,31.144263253175936,Transport
康桥路御秀路,交通设施,公交站,121.579937,31.15017,上海市,上海市,浦东新区,121.57573053388872,31.152420410009817,Transport
康桥路御青路,交通设施,公交站,121.574888,31.149811,上海市,上海市,浦东新区,121.57067526840564,31.15205699749616,Transport
御山路康桥路,交通设施,公交站,121.570281,31.150075,上海市,上海市,浦东新区,121.5660613780252,31.15231566506754,Transport
上海谢粉山中医诊所,医疗保健,诊所,121.574207,31.150074,上海市,上海市,浦东新区,121.56999329850724,31.15231914984464,Medical_Service
御青路京浦路,交通设施,公交站,121.573107,31.153457,上海市,上海市,浦东新区,121.56889143809153,31.155699173743663,Transport
御青路御桥路,交通设施,公交站,121.572426,31.155714,上海市,上海市,浦东新区,121.56820924234644,31.157954222796825,Transport
京浦路御山路,交通设施,公交站,121.570449,31.154008,上海市,上海市,浦东新区,121.56622932205232,31.156246792432373,Transport
御青路恒河北路,交通设施,公交站,121.573062,31.153373,上海市,上海市,浦东新区,121.56884637905826,31.155615168324783,Transport
上海安达医院御桥门诊部,医疗保健,综合医院,121.570154,31.153803,上海市,上海市,浦东新区,121.5659338655418,31.15604153832078,Medical_Service
康桥镇和合村卫生院,医疗保健,诊所,121.572967,31.154615,上海市,上海市,浦东新区,121.56875113683668,31.15685640836659,Medical_Service
和合居委红十字卫生站,医疗保健,诊所,121.572873,31.154923,上海市,上海市,浦东新区,121.5686569728013,31.157164141614665,Medical_Service
御云路御秀路,交通设施,公交站,121.578553,31.153674,上海市,上海市,浦东新区,121.57434464844827,31.155921410468476,Transport
御水路京浦路,交通设施,公交站,121.575002,31.156682,上海市,上海市,浦东新区,121.57078885738215,31.158924488703462,Transport
秀浦路苗桥路,交通设施,公交站,121.628764,31.131132,上海市,上海市,浦东新区,121.62455495135576,31.13337971864524,Transport
秀浦路叠桥路,交通设施,公交站,121.621801,31.130583,上海市,上海市,浦东新区,121.61759916403376,31.1328386690807,Transport
秀沿路箭桥路,交通设施,公交站,121.611049,31.137824,上海市,上海市,浦东新区,121.6068537570504,31.140084139039534,Transport
昌硕医务室,医疗保健,诊所,121.61587,31.135246,上海市,上海市,浦东新区,121.61167236220749,31.13750431527911,Medical_Service
拯安路慈桥路,交通设施,公交站,121.615981,31.140587,上海市,上海市,浦东新区,121.61178284978004,31.142842357754827,Transport
秀沿路慈桥路,交通设施,公交站,121.617157,31.138024,上海市,上海市,浦东新区,121.61295826445478,31.140279808335137,Transport
川周公路康新公路,交通设施,公交站,121.61522,31.14221,上海市,上海市,浦东新区,121.61102219963416,31.144465059287366,Transport
上海亲和源医院,医疗保健,综合医院,121.617918,31.140597,上海市,上海市,浦东新区,121.6137185052604,31.142850799698525,Medical_Service
川周公路康新公路,交通设施,公交站,121.615161,31.142242,上海市,上海市,浦东新区,121.61096323344086,31.14449708549157,Transport
公厕,生活服务,公厕,121.615985,31.142207,上海市,上海市,浦东新区,121.61178671359994,31.144461486959845,Toilet
康桥社区卫生中心,医疗保健,综合医院,121.615771,31.140155,上海市,上海市,浦东新区,121.6115730213799,31.142410749198223,Medical_Service
周浦医院康桥分院,医疗保健,综合医院,121.616393,31.140445,上海市,上海市,浦东新区,121.61219458915905,31.142700115562054,Medical_Service
康桥社区卫生中心横沔分中心门诊部,医疗保健,综合医院,121.616357,31.140507,上海市,上海市,浦东新区,121.61215860813488,31.14276211038932,Medical_Service
医疗急救中心康桥分站,医疗保健,急救中心,121.616623,31.140356,上海市,上海市,浦东新区,121.61242444128575,31.14261098276386,Medical_Service
康新路秀沿路,交通设施,公交站,121.613481,31.138952,上海市,上海市,浦东新区,121.6092844781437,31.141210026352024,Transport
康新公路秀沿路,交通设施,公交站,121.613517,31.13895,上海市,上海市,浦东新区,121.60932045875832,31.141208003365534,Transport
公厕,生活服务,公厕,121.610907,31.141176,上海市,上海市,浦东新区,121.60671154177088,31.143434420089527,Toilet
公厕,生活服务,公厕,121.614079,31.140406,上海市,上海市,浦东新区,121.60988202606951,31.142662839627945,Toilet
公厕,生活服务,公厕,121.61287,31.139253,上海市,上海市,浦东新区,121.60867377632454,31.141511265244468,Toilet
孙桥路,交通设施,公交站,121.631049,31.173377,上海市,上海市,浦东新区,121.62683372047974,31.17559955260337,Transport
孙桥路科农路,交通设施,公交站,121.631097,31.17058,上海市,上海市,浦东新区,121.62688189231802,31.172803929090847,Transport
孙桥中学,交通设施,公交站,121.631059,31.173186,上海市,上海市,浦东新区,121.62684372388766,31.17540863777879,Transport
孙桥路孙桥中学,交通设施,公交站,121.630985,31.173136,上海市,上海市,浦东新区,121.62676981963308,31.175358758445043,Transport
孙桥路科农路,交通设施,公交站,121.631078,31.170615,上海市,上海市,浦东新区,121.62686291298638,31.172838935487945,Transport
孙桥社区卫生中心,医疗保健,综合医院,121.632919,31.174265,上海市,上海市,浦东新区,121.62870127152205,31.176484642756837,Medical_Service
医疗急救中心孙桥分站,医疗保健,综合医院,121.633272,31.174558,上海市,上海市,浦东新区,121.62905378587632,31.176777017762426,Medical_Service
孙桥社区卫生中心-预防接种门诊,医疗保健,诊所,121.633091,31.174531,上海市,上海市,浦东新区,121.6288730252002,31.176750275534975,Medical_Service
公厕,生活服务,公厕,121.637182,31.1729,上海市,上海市,浦东新区,121.63295854938283,31.17511437389925,Toilet
公厕,生活服务,公厕,121.635802,31.17237,上海市,上海市,浦东新区,121.63158054370554,31.1745866332772,Toilet
公厕,生活服务,公厕,121.638716,31.178397,上海市,上海市,浦东新区,121.6344898600522,31.18060629500336,Toilet
公厕,生活服务,公厕,121.63432,31.175916,上海市,上海市,浦东新区,121.63010027995507,31.178132891917024,Toilet
孙桥路军民路,交通设施,公交站,121.630989,31.176607,上海市,上海市,浦东新区,121.62677352756896,31.17882797613858,Transport
孙桥路殷北路,交通设施,公交站,121.630948,31.178281,上海市,上海市,浦东新区,121.62673243976955,31.18050117488852,Transport
殷北路孙桥路,交通设施,公交站,121.629794,31.178896,上海市,上海市,浦东新区,121.6255797917886,31.181117320322752,Transport
孙桥路军民公路,交通设施,公交站,121.630994,31.176119,上海市,上海市,浦东新区,121.6267785617531,31.178340219030737,Transport
公厕,生活服务,公厕,121.632577,31.178113,上海市,上海市,浦东新区,121.62835939625263,31.18033113302338,Toilet
公厕,生活服务,公厕,121.633129,31.1795,上海市,上海市,浦东新区,121.62891056429744,31.181716688349884,Toilet
孙桥路高木桥路,交通设施,公交站,121.630724,31.18173,上海市,上海市,浦东新区,121.62650843033032,31.183948708847915,Transport
高木桥路孙桥路,交通设施,公交站,121.63122,31.183128,上海市,上海市,浦东新区,121.6270037014094,31.185345365177657,Transport
公厕,生活服务,公厕,121.631034,31.180058,上海市,上海市,浦东新区,121.62681818637331,31.18227716056424,Toilet
孙建路孙耀路,交通设施,公交站,121.636564,31.181886,上海市,上海市,浦东新区,121.6323406857802,31.184096686499643,Transport
高木桥路孙耀路,交通设施,公交站,121.635703,31.183633,上海市,上海市,浦东新区,121.63148074885667,31.18584403414543,Transport
公厕,生活服务,公厕,121.634273,31.180903,上海市,上海市,浦东新区,121.6300529303916,31.18311741684892,Toilet
孙耀路华夏中路,交通设施,公交站,121.634379,31.18532,上海市,上海市,浦东新区,121.63015842194147,31.18753203702793,Transport
孙环路高木桥路,交通设施,公交站,121.637414,31.184806,上海市,上海市,浦东新区,121.633189229757,31.187013975276358,Transport
华夏中路孙环路,交通设施,公交站,121.635525,31.18737,上海市,上海市,浦东新区,121.63130268623831,31.18957940360696,Transport
华夏东路孙环路,交通设施,公交站,121.635622,31.187397,上海市,上海市,浦东新区,121.63139954958478,31.18960625277816,Transport
孙环路华夏中路,交通设施,公交站,121.636206,31.188372,上海市,上海市,浦东新区,121.6319826534636,31.19057993158328,Transport
华夏中路张江路,交通设施,公交站,121.629528,31.185868,上海市,上海市,浦东新区,121.6253135318688,31.188086121322552,Transport
张江路华夏中路,交通设施,公交站,121.629768,31.187759,上海市,上海市,浦东新区,121.62555308965072,31.189975872653545,Transport
公厕,生活服务,公厕,121.631358,31.192961,上海市,上海市,浦东新区,121.62714071548142,31.195173253204697,Toilet
男洗手间,生活服务,公厕,121.629348,31.189283,上海市,上海市,浦东新区,121.62513346232338,31.191499628858157,Toilet
无障碍洗手间,生活服务,公厕,121.630046,31.189302,上海市,上海市,浦东新区,121.62583062844313,31.19151775163026,Toilet
中科路孙环路,交通设施,公交站,121.637606,31.190026,上海市,上海市,浦东新区,121.63338052003292,31.19223107181905,Transport
公厕,生活服务,公厕,121.638137,31.190075,上海市,上海市,浦东新区,121.63391074368496,31.19227926339144,Toilet
无障碍公厕,生活服务,公厕,121.638062,31.190109,上海市,上海市,浦东新区,121.63383585044213,31.19231335755176,Toilet
孙桥社区卫生中心川杨新苑卫生服务站,医疗保健,综合医院,121.636909,31.189954,上海市,上海市,浦东新区,121.63268452720877,31.19216012566173,Medical_Service
张衡路张东路,交通设施,公交站,121.636821,31.197298,上海市,上海市,浦东新区,121.63259604404703,31.199500601375053,Transport
公厕,生活服务,公厕,121.63494,31.194306,上海市,上海市,浦东新区,121.6307179162586,31.19651276130752,Toilet
张衡路盛夏路,交通设施,公交站,121.632485,31.195682,上海市,上海市,浦东新区,121.62826606050491,31.197891424456525,Transport
华夏中路申江路,交通设施,公交站,121.621716,31.181885,上海市,上海市,浦东新区,121.61751000503482,31.184113805660616,Transport
高木桥路孙农路,交通设施,公交站,121.626807,31.183077,上海市,上海市,浦东新区,121.6225958587316,31.185299780479102,Transport
中科路张江路,交通设施,公交站,121.627146,31.188694,上海市,上海市,浦东新区,121.62293402312956,31.190913560480208,Transport
张江路地铁站2号口,交通设施,地铁,121.628608,31.188821,上海市,上海市,浦东新区,121.62439436417812,31.191038763569026,Transport
张江路,交通设施,地铁,121.629202,31.189099,上海市,上海市,浦东新区,121.6249876494767,31.19131590059065,Transport
张江路华益路,交通设施,公交站,121.627429,31.192466,上海市,上海市,浦东新区,121.62321639808764,31.194683345392065,Transport
公厕,生活服务,公厕,121.625154,31.191678,上海市,上海市,浦东新区,121.6209438956676,31.19389831751302,Toilet
公厕,生活服务,公厕,121.628055,31.190213,上海市,上海市,浦东新区,121.62384188164962,31.19243073044012,Toilet
公厕,生活服务,公厕,121.624978,31.19345,上海市,上海市,浦东新区,121.62076792920456,31.19566962719626,Toilet
益江路,交通设施,公交站,121.627317,31.198204,上海市,上海市,浦东新区,121.62310404761364,31.20041863110246,Transport
益江路张衡路,交通设施,公交站,121.627994,31.195926,上海市,上海市,浦东新区,121.62378047810338,31.19814095963605,Transport
张江社区卫生中心,医疗保健,综合医院,121.626312,31.197376,上海市,上海市,浦东新区,121.62210021034886,31.199592196836807,Medical_Service
公厕,生活服务,公厕,121.627283,31.198102,上海市,上海市,浦东新区,121.62307009368035,31.20031672112029,Toilet
张江路蔡伦路,交通设施,公交站,121.623499,31.196443,上海市,上海市,浦东新区,121.61929014796166,31.1986627168929,Transport
蔡伦路张江路,交通设施,公交站,121.621041,31.196522,上海市,上海市,浦东新区,121.61683438831147,31.19874412664952,Transport
法拉第路张衡路,交通设施,公交站,121.619541,31.19381,上海市,上海市,浦东新区,121.6153358638181,31.196034860155123,Transport
环科路金科路,交通设施,公交站,121.599933,31.174938,上海市,上海市,浦东新区,121.59573659526248,31.17718241533476,Transport
金科路华夏中路,交通设施,公交站,121.603148,31.170787,上海市,上海市,浦东新区,121.59895199929076,31.173032994986063,Transport
华夏中路金科路,交通设施,公交站,121.600394,31.173463,上海市,上海市,浦东新区,121.59619775701736,31.17570811970225,Transport
金科路华夏东路,交通设施,公交站,121.602413,31.174975,上海市,上海市,浦东新区,121.5982166844494,31.177219010115483,Transport
华夏中路金科路,交通设施,公交站,121.603694,31.174039,上海市,上海市,浦东新区,121.599497691307,31.176283185930536,Transport
爱宠医生iCHONG,医疗保健,诊所,121.604676,31.17241,上海市,上海市,浦东新区,121.60047971785905,31.174654741633,Medical_Service
荣科路纳贤路,交通设施,公交站,121.606971,31.178212,上海市,上海市,浦东新区,121.6027738067385,31.18045295850304,Transport
环科路百业路,交通设施,公交站,121.608298,31.177444,上海市,上海市,浦东新区,121.604100506017,31.179684778328383,Transport
华夏中路百业路,交通设施,公交站,121.609066,31.176458,上海市,上海市,浦东新区,121.6048683389387,31.17869891743497,Transport
中科路,交通设施,地铁,121.602494,31.178871,上海市,上海市,浦东新区,121.59829736096768,31.181113004399727,Transport
中科路海趣路,交通设施,公交站,121.603629,31.17899,上海市,上海市,浦东新区,121.59943228836084,31.18123167439049,Transport
海趣路环科路,交通设施,公交站,121.604276,31.177209,上海市,上海市,浦东新区,121.60007937151924,31.179451403552665,Transport
环科路海趣路,交通设施,公交站,121.603149,31.176259,上海市,上海市,浦东新区,121.59895254786782,31.178502187596425,Transport
绿地·缤纷广场,生活服务,公厕,121.60289,31.17756,上海市,上海市,浦东新区,121.59869345434235,31.17980258454395,Toilet
绿地·缤纷广场,生活服务,公厕,121.602887,31.177637,上海市,上海市,浦东新区,121.59869044813074,31.17987954597102,Toilet
绿地·缤纷广场,生活服务,公厕,121.603561,31.178316,上海市,上海市,浦东新区,121.599364349493,31.180558035222784,Toilet
中科路地铁站1号口,交通设施,地铁,121.603784,31.179325,上海市,上海市,浦东新区,121.5995872472887,31.18156646288714,Transport
中科路地铁站3号口,交通设施,地铁,121.602837,31.178638,上海市,上海市,浦东新区,121.5986403678298,31.180880047409826,Transport
中科路地铁站4号口,交通设施,地铁,121.601717,31.178264,上海市,上海市,浦东新区,121.5975204177723,31.18050646592463,Transport
中科路地铁站2号口,交通设施,地铁,121.604508,31.179198,上海市,上海市,浦东新区,121.60031117962497,31.181439321984616,Transport
中科路地铁站5号口,交通设施,地铁,121.601618,31.179289,上海市,上海市,浦东新区,121.59742133194186,31.18153096174863,Transport
海科路科苑路,交通设施,公交站,121.595975,31.180748,上海市,上海市,浦东新区,121.59177733583392,31.18298951196741,Transport
张衡路金科路,交通设施,公交站,121.599443,31.189074,上海市,上海市,浦东新区,121.59524537475744,31.19131130045235,Transport
上海中医药大学附属曙光医院贵宾楼,医疗保健,综合医院,121.595084,31.18717,上海市,上海市,浦东新区,121.59088552172946,31.189408186436182,Medical_Service
上海中医药大学附属曙光医院贵宾住院部,医疗保健,综合医院,121.595103,31.187246,上海市,上海市,浦东新区,121.59090452193578,31.189484150386463,Medical_Service
上海中医药大学附属曙光医院肝科楼,医疗保健,综合医院,121.594743,31.185654,上海市,上海市,浦东新区,121.59054452746038,31.18789290801336,Medical_Service
上海中医药大学附属曙光医院2号楼,医疗保健,综合医院,121.595109,31.187213,上海市,上海市,浦东新区,121.59091052670138,31.189451167635085,Medical_Service
上海中医药大学附属曙光医院康复医学科,医疗保健,综合医院,121.595358,31.187406,上海市,上海市,浦东新区,121.59115959391328,31.189644097078595,Medical_Service
曙光医院生殖医学中心,医疗保健,综合医院,121.594779,31.18736,上海市,上海市,浦东新区,121.59058039954692,31.189598054550352,Medical_Service
金科路张衡路,交通设施,公交站,121.601174,31.190647,上海市,上海市,浦东新区,121.59697638309018,31.19288330897776,Transport
哈雷路张衡路,交通设施,公交站,121.605943,31.192136,上海市,上海市,浦东新区,121.60174488243236,31.194370333189823,Transport
张衡路哈雷路,交通设施,公交站,121.607624,31.190908,上海市,上海市,浦东新区,121.60342559010938,31.19314228142697,Transport
哈雷路蔡伦路,交通设施,公交站,121.605265,31.193719,上海市,上海市,浦东新区,121.60106687248852,31.195952779561384,Transport
爱迪生路蔡伦路,交通设施,公交站,121.608646,31.192738,上海市,上海市,浦东新区,121.60444713452254,31.194970907286034,Transport
蔡伦路爱迪生路,交通设施,公交站,121.60603,31.19326,上海市,上海市,浦东新区,121.60183177256312,31.19549374195824,Transport
公厕,生活服务,公厕,121.607201,31.19021,上海市,上海市,浦东新区,121.60300275939407,31.19244480856511,Toilet
蔡伦路哈雷路,交通设施,公交站,121.605919,31.193298,上海市,上海市,浦东新区,121.60172079115758,31.19553176316329,Transport
李冰路爱迪生路,交通设施,公交站,121.607166,31.195796,上海市,上海市,浦东新区,121.60296730710002,31.198028042569423,Transport
金科路蔡伦路,交通设施,公交站,121.60086,31.194123,上海市,上海市,浦东新区,121.59666208211374,31.196357623878622,Transport
哈雷路李冰路,交通设施,公交站,121.604123,31.196419,上海市,上海市,浦东新区,121.59992480306708,31.19865179098072,Transport
高科中路哈雷路,交通设施,公交站,121.604325,31.198144,上海市,上海市,浦东新区,121.60012663807892,31.20037588039262,Transport
华佗路科园路,交通设施,公交站,121.590569,31.193328,上海市,上海市,浦东新区,121.58636795324256,31.19556214181642,Transport
华佗路蔡伦路,交通设施,公交站,121.595063,31.189847,上海市,上海市,浦东新区,121.59086429360252,31.192083841919946,Transport
蔡伦路华佗路,交通设施,公交站,121.598522,31.192054,上海市,上海市,浦东新区,121.59432399469011,31.194289866657183,Transport
华佗路张衡路,交通设施,公交站,121.595102,31.189683,上海市,上海市,浦东新区,121.59090332045903,31.19191992837437,Transport
公厕,生活服务,公厕,121.598247,31.191185,上海市,上海市,浦东新区,121.59404901817015,31.193421309464185,Toilet
公厕,生活服务,公厕,121.595006,31.191115,上海市,上海市,浦东新区,121.59080716933433,31.1933512016527,Toilet
蔡伦路金科路,交通设施,公交站,121.598377,31.192015,上海市,上海市,浦东新区,121.59417897294122,31.19425089141569,Transport
泸钴医中药大学附属曙光医院,医疗保健,综合医院,121.599094,31.193103,上海市,上海市,浦东新区,121.59489599636905,31.195338314167632,Medical_Service
上海中医药大学,生活服务,公厕,121.598462,31.193146,上海市,上海市,浦东新区,121.5942638943508,31.19538132507624,Toilet
高科中路藿香路,交通设施,公交站,121.59663,31.197421,上海市,上海市,浦东新区,121.59243114309788,31.199654199239895,Transport
公厕,生活服务,公厕,121.59838,31.194242,上海市,上海市,浦东新区,121.59418178964526,31.19647678306864,Toilet
科苑路华佗路,交通设施,公交站,121.590026,31.19404,上海市,上海市,浦东新区,121.58582457652145,31.196273609790303,Transport
碧波路祖冲之路,交通设施,公交站,121.583119,31.202571,上海市,上海市,浦东新区,121.57891150459363,31.20479696966649,Transport
公厕,生活服务,公厕,121.584628,31.200767,上海市,上海市,浦东新区,121.58042203600642,31.20299478920706,Toilet
女洗手间,生活服务,公厕,121.584383,31.200027,上海市,上海市,浦东新区,121.58017688069329,31.202255008328763,Toilet
男洗手间,生活服务,公厕,121.584545,31.20003,上海市,上海市,浦东新区,121.58033902391814,31.202258102835472,Toilet
张江高科,交通设施,地铁,121.587646,31.201874,上海市,上海市,浦东新区,121.58344235735174,31.2041028045861,Transport
晨晖路碧波路,交通设施,公交站,121.585515,31.198427,上海市,上海市,浦东新区,121.5813099871346,31.20065644227474,Transport
科苑路晨晖路,交通设施,公交站,121.589101,31.200723,上海市,上海市,浦东新区,121.58489844816552,31.20295297341612,Transport
张江地铁站,交通设施,公交站,121.589478,31.202224,上海市,上海市,浦东新区,121.58527556444103,31.204453377596465,Transport
松涛路祖冲之路,交通设施,公交站,121.586161,31.201027,上海市,上海市,浦东新区,121.58195629873109,31.20325550496709,Transport
男洗手间,生活服务,公厕,121.588135,31.201767,上海市,上海市,浦东新区,121.58393171298808,31.203996070703692,Toilet
公厕,生活服务,公厕,121.585917,31.201093,上海市,上海市,浦东新区,121.58171209697797,31.203321345445623,Toilet
张江地铁站,交通设施,公交站,121.585422,31.201114,上海市,上海市,浦东新区,121.58121668758916,31.203342068960676,Transport
男洗手间,生活服务,公厕,121.585697,31.200986,上海市,上海市,浦东新区,121.58149192619707,31.20321428106968,Toilet
女洗手间,生活服务,公厕,121.585719,31.200943,上海市,上海市,浦东新区,121.58151394782402,31.20317131398161,Toilet
男洗手间,生活服务,公厕,121.585805,31.200308,上海市,上海市,浦东新区,121.58160007070111,31.20253667193995,Toilet
女洗手间,生活服务,公厕,121.585824,31.200318,上海市,上海市,浦东新区,121.58161908538024,31.20254667711437,Toilet
科苑路春晓路,交通设施,公交站,121.588191,31.207259,上海市,上海市,浦东新区,121.58398729820712,31.209485413324288,Transport
松涛路春晓路,交通设施,公交站,121.58562,31.205947,上海市,上海市,浦东新区,121.58141445282436,31.20817281333328,Transport
公厕,生活服务,公厕,121.588103,31.205477,上海市,上海市,浦东新区,121.58389938418335,31.20770424306468,Toilet
碧波路春晓路,交通设施,公交站,121.582741,31.207435,上海市,上海市,浦东新区,121.57853273791336,31.20965834684622,Transport
上海熙和堂中医门诊部,医疗保健,诊所,121.582233,31.204102,上海市,上海市,浦东新区,121.57802451178354,31.206326623855,Medical_Service
晨晖路藿香路,交通设施,公交站,121.592731,31.199671,上海市,上海市,浦东新区,121.58853054572016,31.20190257967105,Transport
祖冲之路牛顿路,交通设施,公交站,121.590993,31.202535,上海市,上海市,浦东新区,121.58679143069824,31.2047647261729,Transport
晨晖路金科路,交通设施,公交站,121.598601,31.200691,上海市,上海市,浦东新区,121.59440229484495,31.202922588211752,Transport
公厕,生活服务,公厕,121.59539,31.199572,上海市,上海市,浦东新区,121.59119060008186,31.20180404977901,Toilet
施明中医,医疗保健,诊所,121.595013,31.199157,上海市,上海市,浦东新区,121.59081350784616,31.2013892136818,Medical_Service
祖冲之路居里路,交通设施,公交站,121.59871,31.203923,上海市,上海市,浦东新区,121.59451104562622,31.20615299934562,Transport
晨晖路亮景路,交通设施,公交站,121.601981,31.201354,上海市,上海市,浦东新区,121.59778251310524,31.20358486603625,Transport
金科路晨晖路,交通设施,公交站,121.600333,31.200252,上海市,上海市,浦东新区,121.59613454159437,31.2024836631126,Transport
公厕,生活服务,公厕,121.601699,31.20289,上海市,上海市,浦东新区,121.5975003850582,31.205120165160693,Toilet
女洗手间,生活服务,公厕,121.601686,31.202908,上海市,上海市,浦东新区,121.59748738342164,31.2051381586674,Toilet
女洗手间,生活服务,公厕,121.60163,31.202942,上海市,上海市,浦东新区,121.597431379872,31.20517215192841,Toilet
哺乳室,生活服务,公厕,121.601603,31.202919,上海市,上海市,浦东新区,121.59740438135832,31.20514916791525,Toilet
祖冲之路高斯路,交通设施,公交站,121.606925,31.205436,上海市,上海市,浦东新区,121.60272557049898,31.207663402675426,Transport
公厕,生活服务,公厕,121.609124,31.205041,上海市,上海市,浦东新区,121.60492395933544,31.20726761243112,Toilet
高斯路,交通设施,地铁,121.613336,31.19994,上海市,上海市,浦东新区,121.60913452377685,31.20216667802458,Transport
紫薇路高斯路,交通设施,公交站,121.612973,31.199475,上海市,上海市,浦东新区,121.60877175388636,31.20170214461785,Transport
高斯路建中路,交通设施,公交站,121.611181,31.201564,上海市,上海市,浦东新区,121.60698044074157,31.20379121435208,Transport
紫薇路高斯路,交通设施,公交站,121.614092,31.19978,上海市,上海市,浦东新区,121.60989011890337,31.20200624506204,Transport
张江路紫薇路,交通设施,公交站,121.615417,31.205095,上海市,上海市,浦东新区,121.61121388604856,31.20731769023925,Transport
公厕,生活服务,公厕,121.619437,31.205506,上海市,上海市,浦东新区,121.61523098038836,31.207725195713845,Toilet
张江科技文化广场-公共厕所,生活服务,公厕,121.615056,31.204847,上海市,上海市,浦东新区,121.61085313043256,31.20707007698483,Toilet
祖冲之路张江路,交通设施,公交站,121.611268,31.206743,上海市,上海市,浦东新区,121.60706697455072,31.208967634052545,Transport
公厕,生活服务,公厕,121.613074,31.206726,上海市,上海市,浦东新区,121.6088721020895,31.20894953034473,Toilet
公厕,生活服务,公厕,121.613013,31.203601,上海市,上海市,浦东新区,121.60881139219758,31.205826093979397,Toilet
