名称,大类,中类,经度,纬度,省份,地级市,区县,lon_wgs,lat_wgs,category_group
梅岭北路,交通设施,地铁,121.396947,31.242935,上海市,上海市,普陀区,121.3922951405014,31.24477742082502,Transport
梅川新村,交通设施,公交站,121.393475,31.240582,上海市,上海市,普陀区,121.38882455889812,31.242426570679378,Transport
大渡河路梅川路,交通设施,公交站,121.396579,31.24096,上海市,上海市,普陀区,121.3919274126658,31.242803408451163,Transport
公厕,生活服务,公厕,121.393574,31.240959,上海市,上海市,普陀区,121.38892348310796,31.24280336108448,Toilet
星梅社区卫生运营服务站,医疗保健,综合医院,121.393182,31.242563,上海市,上海市,普陀区,121.38853151601656,31.244406784261063,Medical_Service
梅岭北路地铁站4号口,交通设施,地铁,121.396317,31.241998,上海市,上海市,普陀区,121.3916653974428,31.24384100404169,Transport
梅岭北路地铁站5号口,交通设施,地铁,121.396526,31.243903,上海市,上海市,普陀区,121.3918741709429,31.24574508593061,Transport
老年医院,医疗保健,综合医院,121.407479,31.248132,上海市,上海市,普陀区,121.40282678594558,31.24997200755648,Medical_Service
曹杨路南石路,交通设施,公交站,121.408533,31.246751,上海市,上海市,普陀区,121.4038812364208,31.248591892696425,Transport
上海中医医院,医疗保健,综合医院,121.407835,31.248255,上海市,上海市,普陀区,121.40318288008174,31.250095036240456,Medical_Service
中医医院-病房大楼,医疗保健,综合医院,121.407682,31.24804,上海市,上海市,普陀区,121.40302985294674,31.2498800959365,Medical_Service
铜川路曹杨路,交通设施,公交站,121.409718,31.251383,上海市,上海市,普陀区,121.40506627379692,31.25322217686421,Transport
真华南路礼泉路,交通设施,公交站,121.410864,31.253797,上海市,上海市,普陀区,121.40621256127017,31.2556355107048,Transport
真如地铁站2号口,交通设施,地铁,121.40782,31.250113,上海市,上海市,普陀区,121.40316771341918,31.251952201113788,Transport
真如,交通设施,地铁,121.407242,31.250769,上海市,上海市,普陀区,121.40258948977606,31.252607775489096,Transport
铜川路兰溪路,交通设施,公交站,121.403302,31.250864,上海市,上海市,普陀区,121.39864881703085,31.252702226434767,Transport
曹杨路铜川路,交通设施,公交站,121.406248,31.254213,上海市,上海市,普陀区,121.40159494443893,31.256050051937613,Transport
大渡河路铜川路,交通设施,公交站,121.397479,31.252407,上海市,上海市,普陀区,121.39282618187724,31.25424504831646,Transport
公厕,生活服务,公厕,121.399755,31.252993,上海市,上海市,普陀区,121.39510172744252,31.25483041263729,Toilet
铜川路地铁站出入口,交通设施,地铁,121.397891,31.250882,上海市,上海市,普陀区,121.39323822232318,31.25272064253265,Transport
铜川路地铁站2号口,交通设施,地铁,121.398211,31.250499,上海市,上海市,普陀区,121.39355818977232,31.25233775272164,Transport
铜川路地铁站5号口,交通设施,地铁,121.397404,31.252432,上海市,上海市,普陀区,121.39275119748316,31.2542700533952,Transport
铜川路地铁站1号口,交通设施,地铁,121.397854,31.251684,上海市,上海市,普陀区,121.39320116031293,31.25352229255927,Transport
铜川路,交通设施,地铁,121.396993,31.250734,上海市,上海市,普陀区,121.39234044817084,31.252572902327444,Transport
北石路铜川路,交通设施,公交站,121.394171,31.249979,上海市,上海市,普陀区,121.38951944791636,31.25181907296263,Transport
铜川路北石路,交通设施,公交站,121.393451,31.25097,上海市,上海市,普陀区,121.38879966341828,31.25280989743357,Transport
公厕,生活服务,公厕,121.396234,31.252483,上海市,上海市,普陀区,121.39158150741063,31.25432131457457,Toilet
铜川路地铁站3号口,交通设施,地铁,121.396699,31.250594,上海市,上海市,普陀区,121.39204653898364,31.25243303576486,Transport
铜川路地铁站4号口,交通设施,地铁,121.395863,31.250977,上海市,上海市,普陀区,121.39121075291872,31.25281608705456,Transport
真北路杨家桥,交通设施,公交站,121.392974,31.258133,上海市,上海市,普陀区,121.3883222526956,31.25996991801152,Transport
兰溪路固川路,交通设施,公交站,121.400594,31.256159,上海市,上海市,普陀区,121.39594036953844,31.25799493091107,Transport
公厕,生活服务,公厕,121.398117,31.256082,上海市,上海市,普陀区,121.39346372145272,31.257918293891805,Toilet
上海宏康医院-肾结石,医疗保健,综合医院,121.39804,31.256136,上海市,上海市,普陀区,121.39338673250715,31.25797228459244,Medical_Service
桃浦路真北路,交通设施,公交站,121.394644,31.259823,上海市,上海市,普陀区,121.3899914046994,31.26165855916743,Transport
大渡河路桃浦路,交通设施,公交站,121.396867,31.259261,上海市,上海市,普陀区,121.39221373727004,31.261096164631397,Transport
KFC-洗手间,生活服务,公厕,121.394231,31.260084,上海市,上海市,普陀区,121.38957854229184,31.26191958720496,Toilet
KFC,生活服务,公厕,121.393642,31.26049,上海市,上海市,普陀区,121.38898975023947,31.262325625005605,Toilet
交通路真华路,交通设施,公交站,121.408989,31.262249,上海市,上海市,普陀区,121.40433604506318,31.264083167532764,Transport
曹杨路陆家巷,交通设施,公交站,121.404813,31.259037,上海市,上海市,普陀区,121.4001592620038,31.26087172707337,Transport
曹杨路芝川路,交通设施,公交站,121.404746,31.259099,上海市,上海市,普陀区,121.40009224703644,31.260933692790363,Transport
曹杨路芝川路,交通设施,公交站,121.404129,31.260479,上海市,上海市,普陀区,121.3994750496678,31.26231303322337,Transport
杏儒央宗明医堂,医疗保健,诊所,121.40529,31.259341,上海市,上海市,普陀区,121.4006363103255,31.261175650592776,Medical_Service
富平路水泉路,交通设施,公交站,121.403819,31.266342,上海市,上海市,普陀区,121.3991645067288,31.268173469446303,Transport
真金路富平路,交通设施,公交站,121.405316,31.267235,上海市,上海市,普陀区,121.40066162561612,31.269066230588184,Transport
中环国际大豪华酒店洗手间,生活服务,公厕,121.405112,31.26657,上海市,上海市,普陀区,121.40045764991756,31.268401490889893,Toilet
万里社区卫生运营服务站,医疗保健,综合医院,121.406471,31.267828,上海市,上海市,普陀区,121.4018168063645,31.26965915648156,Medical_Service
屯艮丰中医诊所,医疗保健,诊所,121.40236,31.26565,上海市,上海市,普陀区,121.39770548828042,31.267481721983845,Medical_Service
富平路真金路,交通设施,公交站,121.407529,31.26625,上海市,上海市,普陀区,121.40287521901035,31.26808205279278,Transport
富平路真华路,交通设施,公交站,121.408232,31.266266,上海市,上海市,普陀区,121.40357843305893,31.26809821853661,Transport
真华路新村路站,交通设施,公交站,121.410261,31.267934,上海市,上海市,普陀区,121.40560805657344,31.269766124846903,Transport
KFC新村路店-洗手间,生活服务,公厕,121.410629,31.267458,上海市,上海市,普陀区,121.4059762611177,31.269290462164488,Toilet
同济大学附属天佑医院口腔科,医疗保健,综合医院,121.410465,31.2675,上海市,上海市,普陀区,121.40581218392288,31.26933238410159,Medical_Service
水泉路新村路,交通设施,公交站,121.402309,31.270227,上海市,上海市,普陀区,121.3976540879002,31.27205675854016,Transport
新村路真金路站,交通设施,公交站,121.406004,31.269196,上海市,上海市,普陀区,121.40134958442268,31.27102649019431,Transport
基础公司,交通设施,公交站,121.40123,31.26397,上海市,上海市,普陀区,121.39657565009844,31.26580247730912,Transport
交通路杨家桥,交通设施,公交站,121.398717,31.264204,上海市,上海市,普陀区,121.39406290006336,31.26603664208313,Transport
上海西站地铁站6号口,交通设施,地铁,121.401672,31.264103,上海市,上海市,普陀区,121.39701762466278,31.26593540156038,Transport
上海西站地铁站8号口,交通设施,地铁,121.400426,31.264336,上海市,上海市,普陀区,121.39577166924042,31.26616837397246,Transport
上海西站地铁站7号口,交通设施,地铁,121.401432,31.264207,上海市,上海市,普陀区,121.3967776218327,31.26603936534733,Transport
公厕,生活服务,公厕,121.401663,31.272767,上海市,上海市,普陀区,121.39700786835236,31.274595689343645,Toilet
富水路万里小区,交通设施,公交站,121.400598,31.272727,上海市,上海市,普陀区,121.39594292285656,31.27455576510689,Transport
公厕,生活服务,公厕,121.400157,31.268788,上海市,上海市,普陀区,121.39550230510802,31.270618482636127,Toilet
万里街道社区卫生中心,医疗保健,综合医院,121.398803,31.268485,上海市,上海市,普陀区,121.39414851170712,31.270315784999926,Medical_Service
真南路万泉路,交通设施,公交站,121.395129,31.269092,上海市,上海市,普陀区,121.3904754182231,31.270923392781405,Transport
新村路万泉路站,交通设施,公交站,121.39663,31.269281,上海市,上海市,普陀区,121.39197592718683,31.271111887443155,Transport
真北路桃浦西路,交通设施,公交站,121.395072,31.271678,上海市,上海市,普陀区,121.39041821271351,31.27350830780006,Transport
公厕,生活服务,公厕,121.373119,31.257684,上海市,上海市,普陀区,121.3684855548152,31.259536888076905,Toilet
万镇路桃浦路,交通设施,公交站,121.381293,31.25888,上海市,上海市,普陀区,121.37664981743536,31.26072407998963,Transport
桃浦路双河路,交通设施,公交站,121.3777,31.261555,上海市,上海市,普陀区,121.37306047759954,31.263401264425653,Transport
清涧新村,交通设施,公交站,121.381751,31.26171,上海市,上海市,普陀区,121.37710711456894,31.26355245085849,Transport
洗手间,生活服务,公厕,121.379317,31.261738,上海市,上海市,普陀区,121.37467564126726,31.26358261822253,Toilet
公厕,生活服务,公厕,121.378233,31.259234,上海市,上海市,普陀区,121.37359306758708,31.26108075095168,Toilet
无障碍公厕,生活服务,公厕,121.378273,31.259289,上海市,上海市,普陀区,121.37363301733308,31.261135687763,Toilet
桃浦路社区卫生运营服务站,医疗保健,综合医院,121.378012,31.261712,上海市,上海市,普陀区,121.37337210411351,31.263557886575736,Medical_Service
真建新村,交通设施,公交站,121.377034,31.261718,上海市,上海市,普陀区,121.37239524500792,31.26356486561114,Transport
高陵路铜川路,交通设施,公交站,121.382907,31.254631,上海市,上海市,普陀区,121.37826262128176,31.256475598345443,Transport
真光路金鼎路,交通设施,公交站,121.387295,31.258397,上海市,上海市,普陀区,121.38264662845089,31.260236768209737,Transport
公厕,生活服务,公厕,121.385566,31.254256,上海市,上海市,普陀区,121.38091932803113,31.256098752978385,Toilet
公厕,生活服务,公厕,121.386553,31.256124,上海市,上海市,普陀区,121.38190538407656,31.257965251091,Toilet
桃浦路真光路,交通设施,公交站,121.388416,31.259796,上海市,上海市,普陀区,121.38376671326326,31.261634466584017,Transport
公厕,生活服务,公厕,121.390293,31.261128,上海市,上海市,普陀区,121.38564240253704,31.262964844563346,Toilet
无障碍公厕,生活服务,公厕,121.390279,31.261164,上海市,上海市,普陀区,121.38562840768128,31.26300083610696,Toilet
利群医院,医疗保健,综合医院,121.385492,31.260879,上海市,上海市,普陀区,121.38084481095142,31.26271889562511,Medical_Service
高陵路桃浦路,交通设施,公交站,121.384307,31.259396,上海市,上海市,普陀区,121.3796609412784,31.26123740955909,Transport
清涧路高陵路,交通设施,公交站,121.38607,31.262601,上海市,上海市,普陀区,121.3814221958886,31.26443974352187,Transport
桃浦路高陵路,交通设施,公交站,121.383428,31.260465,上海市,上海市,普陀区,121.37878263182594,31.26230661982252,Transport
公厕,生活服务,公厕,121.384453,31.258923,上海市,上海市,普陀区,121.37980685572552,31.26076450696948,Toilet
公厕,生活服务,公厕,121.385038,31.2601,上海市,上海市,普陀区,121.38039125480822,31.261940561039893,Toilet
出租车司机专用公厕,生活服务,公厕,121.384273,31.263256,上海市,上海市,普陀区,121.3796266343938,31.265095753761788,Toilet
利群医院胸痛中心,医疗保健,综合医院,121.384617,31.260566,上海市,上海市,普陀区,121.3799705712102,31.262406666498013,Medical_Service
利群医院1号楼,医疗保健,综合医院,121.385315,31.260909,上海市,上海市,普陀区,121.38066795377485,31.262749008465008,Medical_Service
利群医院5号楼,医疗保健,综合医院,121.386019,31.260859,上海市,上海市,普陀区,121.38137138820454,31.26269853666325,Medical_Service
利群医院2号楼,医疗保健,综合医院,121.385219,31.261187,上海市,上海市,普陀区,121.38057200901784,31.263026956094173,Medical_Service
利群医院门诊部,医疗保健,综合医院,121.38537,31.260549,上海市,上海市,普陀区,121.38072293981904,31.26238912623973,Medical_Service
利群医院急诊部,医疗保健,综合医院,121.384985,31.260794,上海市,上海市,普陀区,121.38033823879758,31.26263429663267,Medical_Service
利群医院-口腔科,医疗保健,综合医院,121.384646,31.260555,上海市,上海市,普陀区,121.3799995473162,31.262395649799515,Medical_Service
利群医院住院部,医疗保健,综合医院,121.384991,31.261095,上海市,上海市,普陀区,121.38034420750742,31.26293516103454,Medical_Service
利群医院-肝炎门诊,医疗保健,综合医院,121.385406,31.260589,上海市,上海市,普陀区,121.38075890672472,31.26242908315245,Medical_Service
金昌路,交通设施,地铁,121.383799,31.267604,上海市,上海市,普陀区,121.37915267430338,31.26944223978981,Transport
公厕,生活服务,公厕,121.384991,31.267977,上海市,上海市,普陀区,121.38034360734984,31.269814185218905,Toilet
交通路真南路,交通设施,公交站,121.391116,31.267403,上海市,上海市,普陀区,121.3864643845968,31.26923671843687,Transport
公厕,生活服务,公厕,121.389475,31.267855,上海市,上海市,普陀区,121.38482431551289,31.26968937141054,Toilet
公厕,生活服务,公厕,121.391366,31.264163,上海市,上海市,普陀区,121.38671453092802,31.26599799605575,Toilet
公厕,生活服务,公厕,121.391325,31.26662,上海市,上海市,普陀区,121.38667333868516,31.26845395511577,Toilet
无障碍公厕,生活服务,公厕,121.391385,31.266679,上海市,上海市,普陀区,121.38673330113204,31.26851290136513,Toilet
出租车司机专用公厕,生活服务,公厕,121.390978,31.264528,上海市,上海市,普陀区,121.38632671207009,31.26636302449357,Toilet
李子园,交通设施,地铁,121.39001,31.269015,上海市,上海市,普陀区,121.38535888368509,31.270848586135784,Transport
李子园地铁站,交通设施,公交站,121.391592,31.268961,上海市,上海市,普陀区,121.38693999152622,31.27079382540945,Transport
真南路交通路,交通设施,公交站,121.389295,31.269078,上海市,上海市,普陀区,121.38464432310896,31.270911946985223,Transport
真南路真北路,交通设施,公交站,121.391587,31.269042,上海市,上海市,普陀区,121.38693498710025,31.270874793062884,Transport
上海天佑医院,医疗保健,综合医院,121.389839,31.269702,上海市,上海市,普陀区,121.385187927912,31.271535383259472,Medical_Service
无障碍洗手间,生活服务,公厕,121.38956,31.26896,上海市,上海市,普陀区,121.38490916564874,31.270793851324903,Toilet
女洗手间,生活服务,公厕,121.389471,31.26887,上海市,上海市,普陀区,121.38482022946862,31.27070393861359,Toilet
男洗手间,生活服务,公厕,121.389512,31.268939,上海市,上海市,普陀区,121.38486119761826,31.270772886574225,Toilet
上海天佑医院行政办公大楼,医疗保健,综合医院,121.388697,31.270381,上海市,上海市,普陀区,121.38404660028527,31.272214730607864,Medical_Service
李子园地铁站1号口,交通设施,地铁,121.390153,31.269206,上海市,上海市,普陀区,121.38550178097675,31.27103942935782,Transport
李子园地铁站2号口,交通设施,地铁,121.390594,31.268636,上海市,上海市,普陀区,121.385942571581,31.27046944708119,Transport
李子园地铁站3号口,交通设施,地铁,121.389061,31.268831,上海市,上海市,普陀区,121.38441049558288,31.270665184112826,Transport
真南路二号桥,交通设施,公交站,121.383212,31.270354,上海市,上海市,普陀区,121.37856596751138,31.272191523452143,Transport
绥德路祁连山南路,交通设施,公交站,121.3742,31.265339,上海市,上海市,普陀区,121.36956445817034,31.26718732750158,Transport
祁连山南路绥德路,交通设施,公交站,121.376424,31.265739,上海市,上海市,普陀区,121.3717856267273,31.267584752882986,Transport
祁连山路,交通设施,地铁,121.375988,31.271644,上海市,上海市,普陀区,121.37134964485898,31.273487681857556,Transport
祁连山路真南路,交通设施,公交站,121.377342,31.272248,上海市,上海市,普陀区,121.37270196382752,31.274090025595072,Transport
真南路祁连山路,交通设施,公交站,121.375562,31.271744,上海市,上海市,普陀区,121.37092416395944,31.273588092769973,Transport
公厕,生活服务,公厕,121.377387,31.26901,上海市,上海市,普陀区,121.37274719315668,31.27085336041306,Toilet
祁连山路地铁站2号口,交通设施,地铁,121.376543,31.271353,上海市,上海市,普陀区,121.3719039936408,31.27319622425961,Transport
祁连山路地铁站5号口,交通设施,地铁,121.376999,31.27199,上海市,上海市,普陀区,121.37235939169236,31.2738324837072,Transport
祁连山路地铁站4号口,交通设施,地铁,121.375459,31.271937,上海市,上海市,普陀区,121.37082127586456,31.27378112130201,Transport
祁连山路地铁站3号口,交通设施,地铁,121.375156,31.271485,上海市,上海市,普陀区,121.37051869637236,31.2733296408157,Transport
万镇路金沙江路,交通设施,公交站,121.371926,31.236431,上海市,上海市,普陀区,121.36729603435424,31.238294839931864,Transport
金沙江路祁连山南路,交通设施,公交站,121.369902,31.236388,上海市,上海市,普陀区,121.36527492737972,31.238254337036494,Transport
上海德杏堂中医门诊部,医疗保健,诊所,121.369506,31.24099,上海市,上海市,普陀区,121.36487911039652,31.242854731453534,Medical_Service
上海德杏堂中医院,医疗保健,综合医院,121.369616,31.240888,上海市,上海市,普陀区,121.36498895673684,31.242752638628403,Medical_Service
金鼎路靖边路,交通设施,公交站,121.366266,31.25874,上海市,上海市,普陀区,121.36164254806732,31.260601065661422,Transport
公厕,生活服务,公厕,121.368046,31.25819,上海市,上海市,普陀区,121.3634198136675,31.26004892529828,Toilet
桃浦路靖边路,交通设施,公交站,121.368186,31.26339,上海市,上海市,普陀区,121.3635591473116,31.265246474072335,Transport
定边路桃浦路,交通设施,公交站,121.364164,31.261603,上海市,上海市,普陀区,121.35954372304144,31.26346574389986,Transport
公厕,生活服务,公厕,121.363203,31.261611,上海市,上海市,普陀区,121.35858433575412,31.26347511975895,Toilet
公厕,生活服务,公厕,121.495225,31.201964,上海市,上海市,黄浦区,121.4907789450125,31.20399560928095,Toilet
耀江花园社区卫生运营服务站,医疗保健,综合医院,121.493557,31.199178,上海市,上海市,黄浦区,121.48910518863012,31.201205950142647,Medical_Service
苗江路望达路,交通设施,公交站,121.498156,31.199513,上海市,上海市,黄浦区,121.49372072041642,31.201554673411795,Transport
苗江路半淞园路,交通设施,公交站,121.500669,31.203011,上海市,上海市,黄浦区,121.49624250373124,31.20505856443963,Transport
南浦大桥,交通设施,公交站,121.498153,31.206115,上海市,上海市,黄浦区,121.49371714870166,31.208153432577728,Transport
蓬莱公园,交通设施,公交站,121.49289,31.206344,上海市,上海市,黄浦区,121.48843518723584,31.20836643537753,Transport
南车站路中山南路,交通设施,公交站,121.494819,31.203836,上海市,上海市,黄浦区,121.49037132526657,31.2058654679985,Transport
中山南路南车站路,交通设施,公交站,121.494922,31.205348,上海市,上海市,黄浦区,121.49047456705406,31.207377040845305,Transport
公厕,生活服务,公厕,121.494016,31.204988,上海市,上海市,黄浦区,121.48956534158252,31.20701448485284,Toilet
无障碍公厕,生活服务,公厕,121.493954,31.20497,上海市,上海市,黄浦区,121.48950312048775,31.20699630685081,Toilet
公厕,生活服务,公厕,121.501419,31.207381,上海市,上海市,黄浦区,121.49699484417812,31.20942870450392,Toilet
公厕,生活服务,公厕,121.502434,31.205026,上海市,上海市,黄浦区,121.49801371284912,31.20707792215729,Toilet
南浦大桥,交通设施,公交站,121.501299,31.208622,上海市,上海市,黄浦区,121.49687430506066,31.210668739225145,Transport
中山南路多稼路,交通设施,公交站,121.503586,31.210659,上海市,上海市,黄浦区,121.49916939767223,31.21271167225597,Transport
公厕,生活服务,公厕,121.50284,31.209017,上海市,上海市,黄浦区,121.4984208416414,31.211068210778546,Toilet
市二医院,医疗保健,综合医院,121.505291,31.210069,上海市,上海市,黄浦区,121.50088060200598,31.212127105354007,Medical_Service
上海歌特维康门诊部,医疗保健,诊所,121.501962,31.210459,上海市,上海市,黄浦区,121.49753954596213,31.212506857139477,Medical_Service
强生职工医院,医疗保健,综合医院,121.506751,31.211911,上海市,上海市,黄浦区,121.50234570672194,31.213972614685392,Medical_Service
中山南路董家渡路,交通设施,公交站,121.506104,31.215912,上海市,上海市,黄浦区,121.50169603780756,31.217969746361124,Transport
公厕,生活服务,公厕,121.507301,31.213797,上海市,上海市,黄浦区,121.50289752598098,31.215859361483368,Toilet
河南南路蓬莱路,交通设施,公交站,121.492085,31.217202,上海市,上海市,黄浦区,121.48762638061174,31.219216785139253,Transport
公厕,生活服务,公厕,121.494375,31.219272,上海市,上海市,黄浦区,121.4899244152474,31.221292688464167,Toilet
公厕,生活服务,公厕,121.493541,31.220937,上海市,上海市,黄浦区,121.48908727847092,31.222954385971004,Toilet
公厕,生活服务,公厕,121.492307,31.219258,上海市,上海市,黄浦区,121.48784899957856,31.22127247251789,Toilet
公厕,生活服务,公厕,121.491477,31.218216,上海市,上海市,黄浦区,121.48701612134414,31.22022847814653,Toilet
小东门街道社区卫生中心,医疗保健,综合医院,121.495171,31.218232,上海市,上海市,黄浦区,121.49072336647342,31.22025558420345,Medical_Service
小东门社区卫生中心-预防接种门诊,医疗保健,诊所,121.494989,31.218243,上海市,上海市,黄浦区,121.49054071066908,31.22026602976322,Medical_Service
中华路王家码头路,交通设施,公交站,121.498505,31.217099,上海市,上海市,黄浦区,121.49406948661448,31.21913320359337,Transport
公厕,生活服务,公厕,121.497594,31.220764,上海市,上海市,黄浦区,121.49315488531126,31.2227937036831,Toilet
上海萃方中医诊所,医疗保健,诊所,121.498997,31.218942,上海市,上海市,黄浦区,121.4945631075544,31.220976814893547,Medical_Service
小南门地铁站3号口,交通设施,地铁,121.498253,31.217457,上海市,上海市,黄浦区,121.4938165459605,31.21949027008469,Transport
豆市街复兴东路,交通设施,公交站,121.502033,31.221341,上海市,上海市,黄浦区,121.49760987923274,31.223383867438013,Transport
白渡路中山南路,交通设施,公交站,121.50332,31.220982,上海市,上海市,黄浦区,121.49890156130202,31.223028930249523,Transport
中山南路复兴东路,交通设施,公交站,121.50408,31.220593,上海市,上海市,黄浦区,121.49966433957697,31.222642411333396,Transport
上海济爱老码头门诊部,医疗保健,诊所,121.505712,31.218742,上海市,上海市,黄浦区,121.5013023852632,31.2207972152149,Medical_Service
老码头广场13号楼-医务室,医疗保健,诊所,121.505543,31.21884,上海市,上海市,黄浦区,121.50113276764333,31.22089465914833,Medical_Service
南外滩·老码头南侧,交通设施,公交站,121.50725,31.21722,上海市,上海市,黄浦区,121.50284605276136,31.219280569835096,Transport
南外滩·老码头北侧,交通设施,公交站,121.506147,31.21983,上海市,上海市,黄浦区,121.50173886084949,31.221886008732135,Transport
复兴东路码头,交通设施,公交站,121.504081,31.222501,上海市,上海市,黄浦区,121.49966518139745,31.224549511311647,Transport
十六铺三号码头,交通设施,公交站,121.501227,31.225368,上海市,上海市,黄浦区,121.49680062324684,31.227406528566416,Transport
金陵东路码头,交通设施,公交站,121.493663,31.231319,上海市,上海市,黄浦区,121.48920883178812,31.23333188253172,Transport
外滩浦江游船码头,交通设施,公交站,121.49375,31.231338,上海市,上海市,黄浦区,121.4892961424796,31.233351135674408,Transport
中山东二路金陵东路,交通设施,公交站,121.493726,31.231256,上海市,上海市,黄浦区,121.48927206330674,31.23326910148884,Transport
金陵东路中山东二路,交通设施,公交站,121.49223,31.231784,上海市,上海市,黄浦区,121.48777065627586,31.233792357945138,Transport
出租车司机专用公厕,生活服务,公厕,121.492714,31.231367,上海市,上海市,黄浦区,121.48825642466228,31.233377005426163,Toilet
隆昌路杨树浦路,交通设施,公交站,121.551218,31.26818,上海市,上海市,杨浦区,121.54694932636632,31.270332633423667,Transport
杨树浦路隆昌路,交通设施,公交站,121.550743,31.26709,上海市,上海市,杨浦区,121.54647323134776,31.26924214494005,Transport
公厕,生活服务,公厕,121.551846,31.263647,上海市,上海市,杨浦区,121.54757925780932,31.265802840171464,Toilet
公厕,生活服务,公厕,121.55799,31.267809,上海市,上海市,杨浦区,121.5537372152238,31.269974502085237,Toilet
公厕,生活服务,公厕,121.555916,31.266437,上海市,上海市,杨浦区,121.5516586856523,31.26859938795076,Toilet
中心医院,医疗保健,综合医院,121.550687,31.271558,上海市,上海市,杨浦区,121.54641671821572,31.2737081202494,Medical_Service
公厕,生活服务,公厕,121.552593,31.272539,上海市,上海市,杨浦区,121.5483273427433,31.27469249536482,Toilet
公厕,生活服务,公厕,121.550495,31.270813,上海市,上海市,杨浦区,121.54622429788816,31.27296304812299,Toilet
公厕,生活服务,公厕,121.551503,31.27026,上海市,上海市,杨浦区,121.54723485995989,31.272412313388116,Toilet
公厕,生活服务,公厕,121.552954,31.270219,上海市,上海市,杨浦区,121.54868941030976,31.27237418597226,Toilet
公厕,生活服务,公厕,121.551287,31.271881,上海市,上海市,杨浦区,121.54701818918504,31.274032191091617,Toilet
中心医院同济大学附属杨浦医院,医疗保健,综合医院,121.550583,31.271579,上海市,上海市,杨浦区,121.54631245530923,31.27372890054279,Medical_Service
中心医院-体检,医疗保健,综合医院,121.550843,31.271705,上海市,上海市,杨浦区,121.54657309684642,31.2738553731216,Medical_Service
中心医院1号住院部,医疗保健,综合医院,121.550865,31.271047,上海市,上海市,杨浦区,121.54659520678015,31.273197697648385,Medical_Service
中心医院-医技楼,医疗保健,综合医院,121.550331,31.271685,上海市,上海市,杨浦区,121.5460598118174,31.27383434309204,Medical_Service
兰州路杨树浦路,交通设施,公交站,121.534038,31.256339,上海市,上海市,杨浦区,121.52972198023032,31.2584573472457,Transport
公厕,生活服务,公厕,121.533186,31.258385,上海市,上海市,杨浦区,121.52886715102952,31.2605002597636,Toilet
公厕,生活服务,公厕,121.531998,31.25639,上海市,上海市,杨浦区,121.52767557741714,31.25850305464688,Toilet
杨树浦路眉州路,交通设施,公交站,121.537221,31.255402,上海市,上海市,杨浦区,121.53291479117588,31.257528759047677,Transport
公厕,生活服务,公厕,121.539754,31.257299,上海市,上海市,杨浦区,121.53545514431369,31.25943108015005,Toilet
公厕,生活服务,公厕,121.537371,31.25577,上海市,上海市,杨浦区,121.53306521110017,31.25789696646946,Toilet
公厕,生活服务,公厕,121.539038,31.254398,上海市,上海市,杨浦区,121.53473728545964,31.25652963902805,Toilet
平凉路临青路,交通设施,公交站,121.541254,31.267076,上海市,上海市,杨浦区,121.536958672176,31.26920738242105,Transport
公厕,生活服务,公厕,121.545252,31.265114,上海市,上海市,杨浦区,121.54096802584256,31.26725535170482,Toilet
大桥街道社区卫生中心,医疗保健,综合医院,121.545112,31.267077,上海市,上海市,杨浦区,121.5408274800125,31.26921719498866,Medical_Service
杨树浦路宁武路,交通设施,公交站,121.548618,31.26551,上海市,上海市,杨浦区,121.54434294437876,31.26765844549894,Transport
公厕,生活服务,公厕,121.550045,31.267496,上海市,上海市,杨浦区,121.54577343787844,31.269646549685483,Toilet
长阳路眉州路,交通设施,公交站,121.530955,31.267829,上海市,上海市,杨浦区,121.5266282995442,31.26993434314674,Transport
宁国路河间路,交通设施,公交站,121.534711,31.267533,上海市,上海市,杨浦区,121.53039612551652,31.26964819041925,Transport
宁国路地铁站5号口,交通设施,地铁,121.531776,31.268101,上海市,上海市,杨浦区,121.52745189080125,31.27020838203632,Transport
公厕,生活服务,公厕,121.534035,31.267761,上海市,上海市,杨浦区,121.52971801292624,31.269874370360704,Toilet
上海大厦,交通设施,公交站,121.491644,31.243991,上海市,上海市,虹口区,121.48718151960954,31.245992004898437,Transport
公厕,生活服务,公厕,121.492404,31.243752,上海市,上海市,虹口区,121.48794425840404,31.245755393861973,Toilet
北外滩·滨江绿地,交通设施,公交站,121.504043,31.249251,上海市,上海市,虹口区,121.4996247746372,31.251287087298675,Transport
北外滩滨江公厕,生活服务,公厕,121.505319,31.249048,上海市,上海市,虹口区,121.50090539853063,31.251088029726724,Toilet
北外滩滨江共享厕所,生活服务,公厕,121.502937,31.248452,上海市,上海市,虹口区,121.4985148456714,31.250485102260303,Toilet
北外滩滨江共享厕所,生活服务,公厕,121.509269,31.249295,上海市,上海市,虹口区,121.50486958649708,31.25134678829901,Toilet
东大名路丹徒路,交通设施,公交站,121.504371,31.250781,上海市,上海市,虹口区,121.49995382947058,31.25281739430277,Transport
东长治路公平路,交通设施,公交站,121.504492,31.252684,上海市,上海市,虹口区,121.5000751049096,31.25471991250534,Transport
东大名路高阳路,交通设施,公交站,121.501558,31.24972,上海市,上海市,虹口区,121.49713075161034,31.251748362340305,Transport
提篮桥地铁站4号口,交通设施,地铁,121.505734,31.25354,上海市,上海市,虹口区,121.50132151437828,31.255579279304097,Transport
