id,population,2sfca_40_Shape_Area,geometry_type,x,y,geometry_coordinates
22528,74.51406145095825,1.0500159884704077,Point,13518750.000000002,3663640.2648656815,"[13518750.000000002, 3663640.2648656815]"
22529,74.8388466835022,1.0500159884704077,Point,13518850.0,3663640.2648656815,"[13518850.0, 3663640.2648656815]"
22530,73.01477241516113,1.2441509531891386,Point,13518950.0,3663640.2648656815,"[13518950.0, 3663640.2648656815]"
22531,33.474210262298584,2.5576529666929786,Point,13519050.000000002,3663640.2648656815,"[13519050.000000002, 3663640.2648656815]"
22532,33.24455404281616,2.059958029087941,Point,13519150.000000002,3663640.2648656815,"[13519150.000000002, 3663640.2648656815]"
22533,27.344943046569824,2.8428310285491043,Point,13519250.0,3663640.2648656815,"[13519250.0, 3663640.2648656815]"
22534,34.91675138473511,3.6652524697120175,Point,13519350.0,3663640.2648656815,"[13519350.0, 3663640.2648656815]"
22535,35.425190448760986,3.9902854394594,Point,13519450.000000002,3663640.2648656815,"[13519450.000000002, 3663640.2648656815]"
22536,36.15545964241028,4.46240868943822,Point,13519550.000000002,3663640.2648656815,"[13519550.000000002, 3663640.2648656815]"
22537,37.770209312438965,3.9806437527192067,Point,13519650.0,3663640.2648656815,"[13519650.0, 3663640.2648656815]"
22538,37.80659294128418,4.534687877362363,Point,13519750.000000002,3663640.2648656815,"[13519750.000000002, 3663640.2648656815]"
22539,36.96139574050903,4.870137666454962,Point,13519850.0,3663640.2648656815,"[13519850.0, 3663640.2648656815]"
22540,35.7285041809082,4.865596219784792,Point,13519950.000000002,3663640.2648656815,"[13519950.000000002, 3663640.2648656815]"
22541,36.93309736251831,4.829093502157422,Point,13520050.000000002,3663640.2648656815,"[13520050.000000002, 3663640.2648656815]"
22542,35.82012891769409,4.589039376224568,Point,13520150.000000002,3663640.2648656815,"[13520150.000000002, 3663640.2648656815]"
22543,15.165201663970947,4.589039376224568,Point,13520250.0,3663640.2648656815,"[13520250.0, 3663640.2648656815]"
22544,16.15272605419159,4.698489903615569,Point,13520350.0,3663640.2648656815,"[13520350.0, 3663640.2648656815]"
22545,15.194666385650635,4.916501096526011,Point,13520450.000000002,3663640.2648656815,"[13520450.000000002, 3663640.2648656815]"
22546,14.024321436882019,5.386576741133791,Point,13520550.000000002,3663640.2648656815,"[13520550.000000002, 3663640.2648656815]"
22547,14.968871116638184,6.312558632290376,Point,13520650.0,3663640.2648656815,"[13520650.0, 3663640.2648656815]"
22548,16.932703852653503,6.419034578872331,Point,13520750.0,3663640.2648656815,"[13520750.0, 3663640.2648656815]"
22549,18.668450355529785,5.386576741133791,Point,13520850.0,3663640.2648656815,"[13520850.0, 3663640.2648656815]"
22550,16.471938848495483,7.827161959427853,Point,13520950.000000002,3663640.2648656815,"[13520950.000000002, 3663640.2648656815]"
22551,19.57827377319336,8.377693032986361,Point,13521050.000000002,3663640.2648656815,"[13521050.000000002, 3663640.2648656815]"
